season_id,episode_id,scene_id,utterance_id,speaker,emotion,tokens,sentences
trn,e14,c01,u015,Joey Tribbiani,powerful,"[['Look', ',', 'there', ""'s"", 'nothing', 'I', 'can', 'do', 'for', 'him', 'right', 'now', ',', 'he', ""'s"", 'still', 'in', 'his', 'sweat', 'pants', ',', 'that', ""'s"", 'still', 'Phase', 'One', '.'], [""Y'know"", '?'], ['I', ""'ll"", 'be', 'back', 'for', 'Phase', 'Two', ',', 'I', 'would', 'never', 'miss', 'Phase', 'Two', '.']]","Look, there's nothing I can do for him right now, he's still in his sweat pants, that's still Phase One. Y'know? I'll be back for Phase Two, I would never miss Phase Two."
trn,e14,c01,u016,Monica Geller,neutral,"[['What', ""'s"", 'Phase', 'Two', '?']]",What's Phase Two?
trn,e14,c01,u017,Joey Tribbiani,joy,"[['Gettin', ""'"", 'drunk', 'and', 'going', 'to', 'a', 'strip', 'club', '.']]",Gettin' drunk and going to a strip club.
trn,e14,c01,u018,Rachel Green,joy,"[['How', 'does', 'going', 'to', 'a', 'strip', 'club', 'help', 'him', 'better', '?']]",How does going to a strip club help him better?
trn,e14,c01,u019,Ross Geller,peaceful,"[['Because', 'there', 'are', 'naked', 'ladies', 'there', '.']]",Because there are naked ladies there.
trn,e14,c01,u020,Joey Tribbiani,peaceful,"[['Which', 'helps', 'him', 'get', 'to', 'Phase', 'Three', ',', 'picturing', 'yourself', 'with', 'other', 'women', '.']]","Which helps him get to Phase Three, picturing yourself with other women."
trn,e14,c01,u021,Ross Geller,joy,"[['There', 'are', 'naked', 'ladies', 'there', 'too', '.']]",There are naked ladies there too.
trn,e14,c01,u022,Joey Tribbiani,neutral,"[['Yeah', '.']]",Yeah.
trn,e14,c01,u023,Chandler Bing,angry,"[['Would', 'you', 'give', 'me', 'one', 'minute', '!!'], ['Please', '.']]",Would you give me one minute!! Please.
trn,e14,c06,u002,Joey Tribbiani,joy,"[['Hey', '!'], ['Joey', 'Tribbiani', '!'], ['I', ""'m"", 'here', '!'], ['I', ""'m"", 'here', '!']]",Hey! Joey Tribbiani! I'm here! I'm here!
trn,e14,c06,u003,The A.D,peaceful,"[['Calm', 'down', ',', 'we', 'got', 'time', ',', 'we', ""'re"", 'running', 'a', 'little', 'late', '.']]","Calm down, we got time, we're running a little late."
trn,e14,c06,u005,Joey Tribbiani,joy,"[['Look', 'at', 'that', ',', 'Charlton', 'Heston', 'eating', 'a', 'liquorice', 'whip', '!']]","Look at that, Charlton Heston eating a liquorice whip!"
trn,e14,c06,u006,The A.D,joy,"[['Yeah', ',', 'we', 'loves', ""'"", 'em', '.'], ['I', ""'ve"", 'never', 'seen', 'him', 'with', '-']]","Yeah, we loves 'em. I've never seen him with-"
trn,e14,c06,u007,Joey Tribbiani,powerful,"[['Whoa', '!'], ['Yeah', ',', 'what', 'the', 'hell', 'is', 'that', '?'], ['What', 'smells', 'so', 'bad', '?']]","Whoa! Yeah, what the hell is that? What smells so bad?"
trn,e14,c06,u008,The A.D,neutral,"[['You', '.']]",You.
trn,e14,c06,u009,Joey Tribbiani,scared,"[[""Y'know"", ',', 'I', 'can', 'see', 'why', 'you', 'think', 'that', ',', 'but', 'ah', ',', 'actually', ',', 'you', 'know', 'who', 'I', 'think', 'it', 'is', '?']]","Y'know, I can see why you think that, but ah, actually, you know who I think it is?"
trn,e14,c06,u010,The A.D,joy,"[['You', '?']]",You?
trn,e14,c06,u011,Joey Tribbiani,scared,"[['No', '-', 'no', ',', 'it', ""'s"", 'uh', ',', 'it', ""'s"", 'Heston', '.']]","No-no, it's uh, it's Heston."
trn,e14,c06,u012,The A.D,angry,"[['What', '?']]",What?
trn,e14,c06,u013,Joey Tribbiani,scared,"[['Yeah', ',', 'the', 'man', 'wreaks', '!'], ['Smells', 'like', 'he', 'went', 'on', 'a', 'three', 'day', 'fishing', 'trip', 'and', 'then', 'ate', 'some', 'liquorice', '.']]","Yeah, the man wreaks! Smells like he went on a three day fishing trip and then ate some liquorice."
trn,e14,c06,u014,The A.D,powerful,"[['There', ""'s"", 'no', 'way', 'he', 'smells', ',', 'he', ""'s"", 'the', 'only', 'one', 'around', 'here', 'with', 'a', 'shower', 'in', 'his', 'dressing', 'room', '.']]","There's no way he smells, he's the only one around here with a shower in his dressing room."
trn,e14,c06,u015,Joey Tribbiani,joy,"[['Really', ',', 'a', 'shower', 'huh', '?'], ['And', 'uh', ',', 'which', '-', 'which', 'room', 'might', 'that', 'be', '?']]","Really, a shower huh? And uh, which-which room might that be?"
trn,e14,c06,u016,The A.D,joy,"[['The', 'one', 'with', '""', 'Heston', '""', 'on', 'it', '.']]","The one with ""Heston"" on it."
trn,e14,c06,u017,Joey Tribbiani,powerful,"[['Interesting', '.']]",Interesting.
trn,e14,c07,u002,Monica Geller,neutral,"[['Okay', ',', 'I', ""'ve"", 'got', 'some', 'Ones', ',', 'you', 'wan', 'na', 'put', 'them', 'in', 'her', 'panties', '?']]","Okay, I've got some Ones, you wanna put them in her panties?"
trn,e14,c07,u003,Chandler Bing,scared,"[['No', 'thanks', ',', 'Mom', '!']]","No thanks, Mom!"
trn,e14,c07,u005,Phoebe Buffay,scared,"[['Oh', ',', 'no', 'umm', ',', 'hi', ',', 'that', '-', 'that', ',', 'you', 'have', 'to', 'put', 'that', 'out', ',', ""'cause"", 'I', ""'m"", 'pregnant', '.']]","Oh, no umm, hi, that-that, you have to put that out, 'cause I'm pregnant."
trn,e14,c07,u006,The Cigarette Smoking Guy,neutral,"[['Well', ',', 'maybe', 'you', 'and', 'your', 'baby', 'should', 'go', 'to', 'another', 'strip', 'club', '.']]","Well, maybe you and your baby should go to another strip club."
trn,e14,c07,u007,Phoebe Buffay,joy,"[['Ha', '-', 'ha', ',', 'it', ""'s"", 'not', 'my', 'baby', ',', 'ha', '-', 'ha', '-', 'ha', '!']]","Ha-ha, it's not my baby, ha-ha-ha!"
trn,e14,c07,u009,Monica Geller,joy,"[['Very', 'good', ',', 'so', 'good', '.']]","Very good, so good."
trn,e14,c07,u010,Phoebe Buffay,joy,"[['I', 'really', ',', 'really', 'enjoyed', 'it', '.'], ['Very', 'exotic', '.']]","I really, really enjoyed it. Very exotic."
trn,e14,c07,u011,Rachel Green,scared,"[['Well', ',', 'I', 'just', 'checked', 'our', 'messages', 'and', 'Joshua', 'did', ""n't"", 'call', '.'], ['I', 'mean', 'you', ""'d"", 'think', 'he', ""'d"", 'be', 'worried', 'about', 'me', 'not', 'showing', 'up', 'at', 'his', 'club', '.'], ['Ugh', ',', 'you', 'know', 'what', 'makes', 'it', 'so', 'much', 'worse', ',', 'Ross', 'is', 'all', 'happy', 'in', 'Vermont', '!']]","Well, I just checked our messages and Joshua didn't call. I mean you'd think he'd be worried about me not showing up at his club. Ugh, you know what makes it so much worse, Ross is all happy in Vermont!"
trn,e14,c07,u012,Phoebe Buffay,neutral,"[['Come', 'on', '!'], ['Look', 'where', 'you', 'are', '!!']]",Come on! Look where you are!!
trn,e14,c07,u013,Monica Geller,powerful,"[['When', 'you', 'get', 'a', 'sec', ',', 'another', 'round', 'of', 'daiquiris', '.']]","When you get a sec, another round of daiquiris."
trn,e14,c07,u014,Phoebe Buffay,powerful,"[['Remember', ',', 'a', 'virgin', 'for', 'me', 'please', '.']]","Remember, a virgin for me please."
trn,e14,c07,u015,Monica Geller,neutral,"[['Oh', '!'], ['And', 'do', ""n't"", 'let', 'me', 'leave', 'without', 'getting', 'the', 'name', 'of', 'that', 'carpet', 'guy', '.']]",Oh! And don't let me leave without getting the name of that carpet guy.
trn,e14,c07,u016,Chandler Bing,neutral,"[['Ahh', ',', 'come', 'on', '!'], [""Y'know"", 'what', '-', ""y'know"", 'what', ',', 'I', 'think', 'I', ""'m"", 'just', 'gon', 'na', 'go', 'home', 'and', 'call', 'Kathy', '.']]","Ahh, come on! Y'know what-y'know what, I think I'm just gonna go home and call Kathy."
trn,e14,c07,u017,Phoebe Buffay,peaceful,"[['Well', ',', 'if', 'you', 'think', 'it', 'will', 'help', '.']]","Well, if you think it will help."
trn,e14,c07,u018,Chandler Bing,angry,"[['No', '!'], ['That', 'was', 'a', 'test', '!'], ['In', 'a', 'couple', 'of', 'hours', 'I', ""'m"", 'gon', 'na', 'get', 'really', 'drunk', 'and', 'wan', 'na', 'call', 'Kathy', 'and', 'you', 'guys', 'are', 'gon', 'na', 'have', 'to', 'stop', 'me', '!'], ['And', 'then', 'after', 'that', ',', 'I', ""'m"", 'gon', 'na', 'get', 'so', 'drunk', ',', 'I', ""'m"", 'gon', 'na', 'wan', 'na', 'call', 'Janice']]","No! That was a test! In a couple of hours I'm gonna get really drunk and wanna call Kathy and you guys are gonna have to stop me! And then after that, I'm gonna get so drunk, I'm gonna wanna call Janice"
trn,e14,c07,u019,Phoebe Buffay,neutral,"[['You', 'should', '!'], ['How', 'is', 'she', '?']]",You should! How is she?
trn,e14,c07,u020,Chandler Bing,scared,"[['Ohhh', '!!']]",Ohhh!!
trn,e14,c07,u021,Monica Geller,neutral,"[['I', 'think', 'somebody', 'needs', 'another', 'lap', 'dance', '.']]",I think somebody needs another lap dance.
trn,e14,c08,u002,Charlton Heston,scared,"[['Hello', '!'], ['Who', ""'s"", 'in', 'there', '?']]",Hello! Who's in there?
trn,e14,c08,u003,Joey Tribbiani,peaceful,"[['How', 'ya', 'doin', ""'"", '?']]",How ya doin'?
trn,e14,c08,u004,Charlton Heston,angry,"[['Who', 'in', 'the', 'hell', 'are', 'you', '?']]",Who in the hell are you?
trn,e14,c08,u005,Joey Tribbiani,joy,"[['I', 'guess', 'you', 'would', ""n't"", 'believe', 'me', 'if', 'I', 'said', 'I', 'was', 'Kurt', 'Douglas', ',', 'huh', '?']]","I guess you wouldn't believe me if I said I was Kurt Douglas, huh?"
trn,e14,c08,u006,Charlton Heston,angry,"[['Put', 'some', 'pants', 'on', 'kid', 'so', 'I', 'can', 'kick', 'your', 'butt', '.']]",Put some pants on kid so I can kick your butt.
trn,e14,c08,u007,Joey Tribbiani,peaceful,"[['No', '-', 'no', '-', 'no', ',', 'no', ',', 'no', ',', 'wait', '.'], ['You', 'see', ',', 'I', ""'m"", 'an', 'actor', ',', 'Joey', 'Tribbiani', ',', 'I', ""'m"", 'doing', 'a', 'scene', 'with', 'you', 'today', ',', 'and', 'well', ',', 'I', 'stink', '.']]","No-no-no, no, no, wait. You see, I'm an actor, Joey Tribbiani, I'm doing a scene with you today, and well, I stink."
trn,e14,c08,u008,Charlton Heston,angry,"[['You', ""'re"", 'in', 'this', 'picture', '?']]",You're in this picture?
trn,e14,c08,u009,Joey Tribbiani,joy,"[['Yeah', '-', 'yeah', ',', 'I', ""'m"", 'one', 'of', 'the', 'cops', 'that', 'wo', ""n't"", 'work', 'with', 'you', ""'cause"", 'you', 'a', 'lose', 'cannon', '.'], ['Anyway', ',', 'look', ',', 'I', ""'m"", 'really', 'sorry', ',', 'but', 'I', 'stink', '!']]","Yeah-yeah, I'm one of the cops that won't work with you 'cause you a lose cannon. Anyway, look, I'm really sorry, but I stink!"
trn,e14,c08,u010,Charlton Heston,joy,"[['Joey', ',', 'right', '?']]","Joey, right?"
trn,e14,c08,u011,Joey Tribbiani,neutral,"[['Yeah', '.']]",Yeah.
trn,e14,c08,u012,Charlton Heston,peaceful,"[['Every', 'actor', 'at', 'one', 'time', 'or', 'another', '-', 'opp', '!'], ['Every', 'actor', 'thinks', 'he', 'stinks', ',', 'even', 'Lawrence', 'Oliver', 'at', 'sometimes', 'thought', 'he', 'stank', ',', 'Bob', 'Redford', 'wo', ""n't"", 'even', 'watch', 'himself', '.']]","Every actor at one time or another-opp! Every actor thinks he stinks, even Lawrence Oliver at sometimes thought he stank, Bob Redford won't even watch himself."
trn,e14,c08,u013,Joey Tribbiani,scared,"[['Oh', 'no', '-', 'no', '-', 'no', ',', 'you', 'do', ""n't"", 'understand', '...']]","Oh no-no-no, you don't understand..."
trn,e14,c08,u014,Charlton Heston,powerful,"[['Listen', 'to', 'me', '!']]",Listen to me!
trn,e14,c08,u015,Joey Tribbiani,neutral,"[['Oh', 'yeah', ',', 'yeah', '.']]","Oh yeah, yeah."
trn,e14,c08,u016,Charlton Heston,powerful,"[['I', 'do', ""n't"", 'know', 'one', 'actor', 'worth', 'his', 'salt', 'that', 'did', ""n't"", 'say', 'at', 'one', 'time', 'or', 'another', ',', '""', 'God', ',', 'I', 'stink', '!', '""'], ['Hell', ',', 'I', 'just', 'did', 'a', 'scene', 'out', 'there', ',', 'first', 'take', ',', 'I', 'stunk', 'the', 'place', 'up', '.'], ['But', ',', 'the', 'important', 'thing', 'you', 'must', 'remember', ',', 'no', 'matter', 'how', 'badly', 'you', 'think', 'you', 'might', 'stink', ',', 'you', 'must', 'never', ',', 'ever', 'bust', 'into', 'my', 'dressing', 'room', 'and', 'use', 'my', 'shower', '!'], ['Do', 'you', 'understand', 'me', '?!']]","I don't know one actor worth his salt that didn't say at one time or another, ""God, I stink!"" Hell, I just did a scene out there, first take, I stunk the place up. But, the important thing you must remember, no matter how badly you think you might stink, you must never, ever bust into my dressing room and use my shower! Do you understand me?!"
trn,e14,c08,u017,Joey Tribbiani,scared,"[['Yes', 'sir', '!'], ['Yes', 'sir', ',', 'I', ""'m"", '-', 'I', ""'m"", '-']]","Yes sir! Yes sir, I'm-I'm-"
trn,e14,c08,u018,Charlton Heston,peaceful,"[['Wait', 'a', 'minute', '!'], ['Take', 'your', 'pants', '.']]",Wait a minute! Take your pants.
trn,e14,c08,u019,Joey Tribbiani,neutral,"[['Yeah', '.'], ['Oh', ',', 'yeah', '.']]","Yeah. Oh, yeah."
trn,e14,c10,u002,Chandler Bing,joy,"[['Come', 'on', ',', 'let', 'me', 'see', 'that', 'smile', '.']]","Come on, let me see that smile."
trn,e14,c10,u003,Joey Tribbiani,powerful,"[['I', 'do', ""n't"", 'wan', 'na', '.']]",I don't wanna.
trn,e14,c10,u004,Chandler Bing,joy,"[['Please', '?']]",Please?
trn,e14,c10,u005,Joey Tribbiani,powerful,"[['I', 'wanted', 'to', 'go', 'to', 'the', 'strip', 'club', '!']]",I wanted to go to the strip club!
trn,e14,c10,u006,Chandler Bing,powerful,"[['I', 'know', ',', 'I', 'know', ',', 'but', 'you', ""'re"", 'gon', 'na', 'have', 'plenty', 'of', 'chances', '.'], ['There', 'are', 'literally', 'thousands', 'of', 'women', 'out', 'there', 'just', 'waiting', 'to', 'screw', 'me', 'over', '.']]","I know, I know, but you're gonna have plenty of chances. There are literally thousands of women out there just waiting to screw me over."
trn,e14,c10,u007,Joey Tribbiani,powerful,"[['Yeah', ',', 'all', 'right', '.']]","Yeah, all right."
trn,e14,c10,u008,Monica Geller,peaceful,"[['Hey', '!']]",Hey!
trn,e14,c10,u009,Ross Geller,peaceful,"[['Hey', '!']]",Hey!
trn,e14,c10,u010,Phoebe Buffay,powerful,"[['Hey', '-', 'ooh', 'so', ',', 'how', 'was', 'Vermont', '?']]","Hey-ooh so, how was Vermont?"
trn,e14,c10,u011,Ross Geller,powerful,"[['Emily', 'is', '...'], ['incredible', '.'], ['I', 'mean', 'there', '-', 'there', 'are', 'no', 'words', 'to', 'describe', 'it', ',', 'I', 'mean', 'the', 'whole', 'weekend', 'was', 'like', 'a', 'dream', '.'], ['Oh', '!'], ['And', 'you', '!'], ['Rach', '!']]","Emily is...incredible. I mean there-there are no words to describe it, I mean the whole weekend was like a dream. Oh! And you! Rach!"
trn,e14,c10,u012,Rachel Green,powerful,"[['Oh', ',', 'hey', '!']]","Oh, hey!"
trn,e14,c10,u013,Ross Geller,powerful,"[['Hey', '!'], ['You', 'were', 'so', 'right', '!']]",Hey! You were so right!
trn,e14,c10,u014,Rachel Green,scared,"[['What', '?']]",What?
trn,e14,c10,u015,Ross Geller,joy,"[['Uh', ',', 'what', 'you', 'said', ',', 'about', 'us', 'being', 'in', 'a', 'place', 'where', 'we', 'could', 'finally', 'be', 'happy', 'for', 'each', 'other', '.']]","Uh, what you said, about us being in a place where we could finally be happy for each other."
trn,e14,c10,u016,Rachel Green,powerful,"[['Oh', ',', 'hmm.']]","Oh, hmm."
trn,e14,c10,u017,Ross Geller,powerful,"[['I', 'mean', ',', 'I', ',', 'I', '-', 'I', 'admit', 'I', '-', 'I', 'was', ""n't"", 'quite', 'there', '.'], [""Y'know"", ',', 'I', 'mean', 'the', 'thought', 'of', 'you', 'and', 'that', '-', 'that', 'Josh', 'guy', '...']]","I mean, I, I-I admit I-I wasn't quite there. Y'know, I mean the thought of you and that-that Josh guy..."
trn,e14,c10,u018,Rachel Green,neutral,"[['Joshua', '.']]",Joshua.
trn,e14,c10,u019,Ross Geller,powerful,"[['Joshua', '...'], ['guy', 'at', 'that', 'club', ',', 'dancing', 'and', 'having', 'a', 'good', 'time', ',', 'the', 'thought', 'of', 'it', 'kinda', '...'], [""y'know"", '.']]","Joshua...guy at that club, dancing and having a good time, the thought of it kinda...y'know."
trn,e14,c10,u020,Rachel Green,powerful,"[['Yeah', ',', 'I', '...']]","Yeah, I..."
trn,e14,c10,u021,Ross Geller,powerful,"[['But', 'now', '!'], ['I', ""'m"", 'there', '!'], ['I', ""'m"", 'totally', 'there', '!'], ['I', ""'m"", '-', 'I', ""'m"", 'finally', 'where', 'you', 'are', '!']]",But now! I'm there! I'm totally there! I'm-I'm finally where you are!
trn,e14,c10,u022,Rachel Green,joy,"[['Oh', ',', 'thank', 'goodness', '!']]","Oh, thank goodness!"
trn,e14,c10,u023,Ross Geller,powerful,"[['Yeah', ',', 'and', '-', 'and', 'thank', 'you', 'for', 'Emily', '.']]","Yeah, and-and thank you for Emily."
trn,e14,c10,u024,Rachel Green,joy,"[['Oh', ',', 'no', 'problem', '.'], ['I', ""'m"", 'so', 'glad', 'I', 'could', 'help', '.'], ['Happy', 'for', 'you', '.']]","Oh, no problem. I'm so glad I could help. Happy for you."
trn,e14,c10,u025,Ross Geller,joy,"[['Happy', 'for', 'you', '.']]",Happy for you.
trn,e14,c10,u026,Rachel Green,joy,"[['No', ',', 'happy', 'for', 'you', '!']]","No, happy for you!"
trn,e14,c11,u002,Chandler Bing,joy,"[['All', 'right', 'ladies', ',', 'here', ""'s"", 'what', 'we', ""'re"", 'gon', 'na', 'do', '.'], ['You', 'are', 'gon', 'na', 'take', 'off', 'my', 'clothes', '.'], ['You', 'two', ',', 'go', 'get', 'the', 'oils', '.'], ['And', 'you', 'just', 'constantly', 'scream', 'at', 'the', 'top', 'of', 'your', 'voice', ',', '""', 'Chandler', ""'s"", 'the', 'king', '!'], ['Chandler', ""'s"", 'the', 'king', '!', '""']]","All right ladies, here's what we're gonna do. You are gonna take off my clothes. You two, go get the oils. And you just constantly scream at the top of your voice, ""Chandler's the king! Chandler's the king!"""
trn,e14,c11,u003,Phoebe Buffay,neutral,"[['I', '-', 'I', 'wan', 'na', 'be', 'with', 'her', ',', 'I', 'like', 'her', '.']]","I-I wanna be with her, I like her."
trn,e14,c11,u004,Chandler Bing,powerful,"[['Oh', ',', 'that', ""'s"", 'fine', '!'], ['Go', 'with', 'your', 'instincts', ',', 'go', 'with', 'your', 'instincts', '.']]","Oh, that's fine! Go with your instincts, go with your instincts."
trn,e14,c11,u005,Monica Geller,neutral,"[['Wait', ',', 'now', ',', 'what', 'am', 'I', 'doing', 'again', '?']]","Wait, now, what am I doing again?"
trn,e14,c11,u006,Chandler Bing,powerful,"[['Come', 'on', '!'], ['Would', 'you', 'please', 'pay', 'attention', ',', 'I', 'could', 'wake', 'up', 'at', 'any', 'moment', '!']]","Come on! Would you please pay attention, I could wake up at any moment!"
trn,e14,c11,u007,The Cigarette Guy,neutral,"[['Hi', ',', 'I', ""'m"", 'Joshua', ',', 'I', ""'m"", 'here', 'to', 'pick', 'up', 'Rachel', '.']]","Hi, I'm Joshua, I'm here to pick up Rachel."
trn,e14,c11,u008,Rachel Green,neutral,"[['No', '-', 'no', '-', 'no', ',', 'that', ""'"", 'not', 'Joshua', '.']]","No-no-no, that' not Joshua."
trn,e14,c11,u009,Chandler Bing,neutral,"[['What', 'do', 'you', 'want', 'from', 'me', ',', 'I', ""'ve"", 'never', 'met', 'the', 'guy', '.'], ['So', 'anyway', ',', 'Rachel', ',', 'I', ""'m"", 'sorry', 'you', 'ca', ""n't"", 'stay', ',', 'but', 'the', 'rest', 'of', 'us', 'have', 'a', 'lot', 'of', 'work', 'to', 'do', '.'], ['What', 'are', 'you', 'doing', '?'], ['All', 'right', ',', 'listen', ',', 'I', ""'ve"", 'got', 'to', 'wake', 'up', '!']]","What do you want from me, I've never met the guy. So anyway, Rachel, I'm sorry you can't stay, but the rest of us have a lot of work to do. What are you doing? All right, listen, I've got to wake up!"
trn,e15,c01,u002,Chandler Bing,joy,"[[""Y'know"", ',', 'I', 'ca', ""n't"", 'believe', 'I', ""'m"", 'getting', 'my', 'nails', 'done', '!'], ['And', 'you', 'said', 'it', 'was', 'gon', 'na', 'be', 'fun', '!'], ['Which', 'it', 'kinda', 'is', '.'], ['Also', ',', 'you', 'said', 'there', 'would', 'be', 'other', 'guys', 'here', '.'], ['There', 'are', 'no', 'other', 'guys', 'here', '!']]","Y'know, I can't believe I'm getting my nails done! And you said it was gonna be fun! Which it kinda is. Also, you said there would be other guys here. There are no other guys here!"
trn,e15,c01,u003,Rachel Green,neutral,"[['Chandler', ',', 'there', ""'s"", 'a', 'guy', 'right', 'over', 'there', '.']]","Chandler, there's a guy right over there."
trn,e15,c01,u004,Chandler Bing,joy,"[['That', ""'s"", 'a', 'mailman', '!'], ['That', ""'s"", 'our', 'mailman', '!'], ['Hi', '.'], ['How', 'are', 'ya', '?']]",That's a mailman! That's our mailman! Hi. How are ya?
trn,e15,c01,u005,Rachel Green,neutral,"[['Chandler', ',', 'do', ""n't"", 'worry', '!'], ['This', 'does', ""n't"", 'make', 'you', 'any', 'less', 'of', 'a', 'guy', '!'], ['That', 'does', '!'], ['What', 'am', 'I', 'sitting', 'on', '?'], ['I', 'hate', 'to', 'think', 'what', 'this', 'woman', 'was', 'scratching', 'when', 'this', 'broke', 'off', '.']]","Chandler, don't worry! This doesn't make you any less of a guy! That does! What am I sitting on? I hate to think what this woman was scratching when this broke off."
